created_at,date,hours,project,description,rate,consultant
2019-01-10 10:00:00,2019-11-28,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-28,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-28,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-29,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-11-29,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-12-02,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-12-02,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-12-02,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-11-26,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-27,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-28,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-28,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-28,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-28,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-29,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-11-29,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-12-02,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-12-02,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-12-02,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-12-03,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-03,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-05,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-05,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-05,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-05,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-06,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-12-06,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-12-03,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-12-04,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-12-05,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-12-05,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-12-05,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-12-05,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-12-06,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-12-06,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-12-09,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-12-09,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-12-09,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-12-03,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-12-04,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-12-05,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-12-05,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-12-05,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-12-05,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-12-06,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-12-06,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-12-09,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-12-09,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-12-09,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-12-03,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-04,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-05,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-05,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-05,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-05,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-06,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-12-06,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-12-09,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-12-09,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-12-09,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-12-03,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-04,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-05,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-05,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-05,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-05,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-06,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-12-06,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-12-09,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-12-09,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-12-09,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-12-10,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-10,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-12,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-12,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-12,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-12,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-13,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-12-13,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-12-10,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-12-11,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-12-12,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-12-12,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-12-12,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-12-12,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-12-13,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-12-13,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-12-16,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-12-16,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-12-16,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-12-10,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-12-11,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-12-12,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-12-12,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-12-12,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-12-12,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-12-13,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-12-13,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-12-16,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-12-16,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-12-16,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-12-10,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-11,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-12,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-12,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-12,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-12,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-13,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-12-13,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-12-16,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-12-16,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-12-16,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-12-10,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-11,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-12,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-12,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-12,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-12,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-13,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-12-13,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-12-16,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-12-16,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-12-16,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-12-17,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-17,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-19,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-19,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-19,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-19,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-20,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-12-20,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-12-17,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-12-18,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-12-19,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-12-19,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-12-19,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-12-19,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-12-20,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-12-20,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-12-23,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-12-23,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-12-23,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-12-17,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-12-18,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-12-19,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-12-19,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-12-19,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-12-19,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-12-20,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-12-20,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-12-23,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-12-23,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-12-23,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-12-17,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-18,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-19,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-19,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-19,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-19,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-20,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-12-20,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-12-23,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-12-23,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-12-23,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-12-17,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-18,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-19,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-19,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-19,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-19,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-20,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-12-20,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-12-23,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-12-23,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-12-23,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-12-24,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-24,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-26,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-26,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-26,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-26,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-27,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-12-27,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-12-24,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-12-25,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-12-26,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-12-26,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-12-26,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-12-26,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-12-27,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-12-27,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-12-30,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-12-30,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-12-30,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-12-24,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-12-25,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-12-26,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-12-26,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-12-26,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-12-26,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-12-27,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-12-27,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-12-30,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-12-30,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-12-30,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-12-24,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-25,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-26,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-26,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-26,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-26,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-12-27,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-12-27,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-12-30,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-12-30,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-12-30,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-12-24,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-25,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-26,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-12-26,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
